Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,HORTICULTURE,Vegetables,Ridge Gourd,"	Plant Protection	",ASKING CONTROL OF DOWNY MILDEW ATTACK IN RIDGE GOURD,APPLY INDOFIL M-45 @ 2 GRAM PER LITRE OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,33:12.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Government Schemes,ASKING ABOUT KISAN CREDIT CARD,ADVICE TO CONTACT WITH NEAREST NATIONALISED BANK,TRIPURA,WEST TRIPURA,KATHALIA                                          ,10:09.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL MEASURES OF RICE BLAST,ADVICE TO SPRAY BAVISTIN @ 2 GM/L WATER TO CONTROL RICE BLAST DISEASE.,TRIPURA,WEST TRIPURA,KHOWAI                                            ,47:34.4
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",CONTROL MEASURES OF FRUIT BORER,ADVICE TO APPLY FURADON @ 2 GM/PLANT,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,08:58.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",ASKING ABOUT POST FLOOD RICE VARITY,ADVICE TO SOWING SEEDS OF MANOHOR SAALI ANDREW SALI ETC,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,48:11.4
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,Asking about the medicine for calf,Advice-Ostovet-15ml+vimeral-15ml twice daily x30 days,TRIPURA,WEST TRIPURA,KHOWAI                                            ,39:34.9
KHARIF,AGRICULTURE,Others,Others,Government Schemes,ASKING THAT HOW TO AVAIL KISAN CREDIT CARD FACILITY,SUGGESTED TO CONTACT WITH NEAREST NATIONALIZED BANK  AGRICULTURE FIELD OFFICER/MARKETING AND RECOVERY OFFICER LOCATED IN HIS AREA.,TRIPURA,WEST TRIPURA,KHOWAI                                            ,26:59.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",RICE HISPA,ADVISED TO SPRAY TRICEL-20 OR CLASSIC-20 @ 2 ML / LITRE WATER,TRIPURA,WEST TRIPURA,DUKLI                                             ,38:34.9
KHARIF,HORTICULTURE,Fruits,Banana,"	Plant Protection	",PSUEDOSTEM BORER OF BANANA,ADVISED TO SPRAY MALATHION 50 EC @ 2 ML/ LITRE WATER,TRIPURA,WEST TRIPURA,KHOWAI                                            ,12:04.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",ASKING CONTROL OF BACTERIAL LEAF BLIGHT ATTACK IN PADDY,APPLY PLANTOMYCIN @ 1 GRAM PER 10 LITRES OF WATER ALTERNATING WITH BLITOX-50 @ 2 GRAM PER LITRE OF WATER AT 7-10 DAYS INTERVAL,TRIPURA,WEST TRIPURA,KHOWAI                                            ,12:21.9
KHARIF,HORTICULTURE,Vegetables,Cowpea (Vegetable),"	Plant Protection	",ASKING CONTROL OF WHITE FLY ATTACK IN COW PEA,APPLY ACTARA @ 5 GRAM PER LITRE OF WATER,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,41:16.0
KHARIF,HORTICULTURE,Vegetables,Cucumber,Fertilizer Use and Availability,ASKING APPLICATION OF GROWTH PROMOTER IN CUCUMBER,SPRAY VIPUL ALL CROPS @ 2 ML PER LITRE OF WATER AS GROWTH PROMOTER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,29:41.4
KHARIF,HORTICULTURE,Vegetables,Cabbage,"	Plant Protection	",CUT WORM OF CABBAGE,ADVISED TO SPRAY MALATHION 5% @ 2 KG / BIGHA,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,51:05.9
KHARIF,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",ASKING CONTROL OF WHITE FLY ATTACK IN BITTER GOURD,SPRAY MALATHION 50 EC @ 2 ML PER LITRE OF WATER,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,51:59.8
KHARIF,HORTICULTURE,Vegetables,Cowpea (Vegetable),"	Plant Protection	",CONTROL OF LEAF SPOT IN COW PEA,SPRAY AMISTAR @ 1 ML PER LITRE OF WATER TO CONTROL OF LEAF SPOT IN COW PEA,TRIPURA,WEST TRIPURA,DUKLI                                             ,59:48.0
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",FUNGAL WILT OF TOMATO,ADVISED TO SPRAY BAVISTIN @ 2 GRAM / LITRE WATER,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,42:50.8
KHARIF,HORTICULTURE,Plantation Crops,Arecanut,Fertilizer Use and Availability,ASKING ABOUT THE CONTROL MEASURE TO CONTROL IMMATURE FRUIT DROP PROBLEM IN ARECANUT AT THE AGE OF 5 YEARS,SUGGESTED TO APPLY RECOMMENDED FERTILIZER LIKE-UREA @198 GRAM/PLANT SSP@250 GRAM/PLANT MOP@233 GRAM/PLANT FYM@15 KILOGRAM/PLANT AND BORAX@50GRAM/PLANT.FERTILIZER SHOULD BE APPLIED IN TWO EQUAL HALVES TWICE IN A YEAR TO A TRENCH OF 10-12 CENTIMETER DEPTH 30 CENTIMETER BREADTH WITH A RADIUS OF 1-1.75 METER  AWAY FROM THE MAIN TRUNK,TRIPURA,WEST TRIPURA,TULASHIKHAR,22:25.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",RICE STEM BORER,ADVISED TO SPRAY TRICEL-20 @ 2 ML/ LITRE WATER,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,01:42.1
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER REPORT,"Weather may partly cloudy and light rain may occur till 0830morning of Sep 20. Rain may increase on 19. Total rain in thedistrict may be 50 mm. Day and night temp expected to remainunchanged and may vary from 34 to 35 and 26 to 27 degrees.",TRIPURA,WEST TRIPURA,BISHALGARH                                        ,43:52.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL MEASURES RICE STEM BORER,ADVICE TO SPRAY EKALUX 25 EC @ 2 ML/L WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,29:47.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF HISPA IN PADDY,SPRAY CHLORPYRIPHOS @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,01:46.9
KHARIF,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",PROBLEM OF BACTERIAL WILT IN BITTER GOURD.,ADVISED HIM TO APPLY STREPTOMYCINE SULPHATE @ 1 GM / 10 LITRE OF WATER.,TRIPURA,WEST TRIPURA,JAMPUIJALA,05:37.6
KHARIF,HORTICULTURE,Fruits,Banana,"	Plant Protection	",CONTROL OF PSEUDOSTEM BORER IN BANANA,SPRAY MALATHION 50 EC @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,47:16.4
KHARIF,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",MICRO NUTRIENT REQUIRMENT IN BITTER GOURD,SPRAY TRACEL 2 @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,JAMPUIJALA,21:53.5
RABI,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER REPORT,ACCORDING TO IMD REPORT TODAY WEATHER WILL BE CLOUDY AND 5 MM RAINFALL IS PREDICTED.,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,03:45.2
RABI,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",CONTROL OF ANTS IN SEED BED OF TOMATO,advice to spray NEEMAJOL @ 5 ml/l water,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,56:27.6
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",control measures of ants in seed bed,advice to spray malathion 50 ec @ 2 ml/l water,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,24:31.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",ASKING CONTROL OF LEAF HOPPER ATTACK IN PADDY FIELD,SPRAY TRIFOS 40 EC @ 2 ML PER LITRE OF WATER TO CONTROL LEAF HOPPER ATTACK IN PADDY FIELD,TRIPURA,WEST TRIPURA,DUKLI                                             ,41:23.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF LEAF BLAST IN PADDY,SPRAY BAVISTIN @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,KATHALIA                                          ,13:32.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",ASKING CONTROL OF SHEATH BLIGHT ATTACK IN PADDY FIELD,SPRAY FOLICUR 25 EC(TEBUCONAZOLE) @ 2 ML PERE LITRE OF WATER,TRIPURA,WEST TRIPURA,KATHALIA                                          ,32:49.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",LEAF BLAST IN RICE,SUGGESTED TO SPRAY BAVISTIN @ 2 GRAM / LITRE WATER.YOUR REGISTRATION NO IS TR15156967 .,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,34:44.8
KHARIF,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",CONTROL OF APHIDS IN BITTER GOURD,SPRAY ROGOR @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,42:04.5
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF STEM BORER IN PADDY,SPRAY CLASSIC 20 @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,02:10.4
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CALL FROM TRIPURA.,TRANSFER TO TRIPURA EXPERT.,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,10:39.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF STEM BORER IN PADDY,SPRAY TRICEL 20 @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,20:35.1
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",RICE STEM BORER,SUGGESTED TO SPRAY CLASSIC-20 OR TRICEL-20 @ 2 ML/ LITRE WATER. YOUR REGISTRATION NO TR15157200,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,31:42.1
KHARIF,HORTICULTURE,Plantation Crops,Coconut,Fertilizer Use and Availability,ASKING FOR FERTILIZER REQUIRED TO APPLY IN A 7 YEAR OLD PLANT,SUGGESTED TO APPLY RECOMMENDED FERTILIZER LIKE-UREA@1.5 KILOGRAM/PLANT SSP@2.5 KILOGRAM/PLANT MOP@1.75 KILOGRAM/PLANT BORAX@50GRAM/PLANT.FERTILIZER SHOULD BE APPLIED IN TWO EQUAL HALVES TWICE IN A YEAR TO A TRENCH OF 10-12 CENTIMETER DEPTH 30 CENTIMETER BREADTH WITH A RADIUS OF 1-1.75 METER  AWAY FROM THE MAIN TRUNK.,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,42:06.7
KHARIF,AGRICULTURE,Others,Others,Weather,asking for weather report in sipahijala district in Tripura,PREDICTED A RAINFALL OF 5 MM AND 30 MM IN 19 TH AND 20 TH SEP 15,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,26:41.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Bio-Pesticides and Bio-Fertilizers,ASKED ABOUT CONTROL OF PEST IN RICE.,SUGGESTED USE OF NEEM OIL.,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,56:05.3
KHARIF,HORTICULTURE,Fruits,Mango,"	Plant Protection	",CONTROL OF IMMATURE FRUIT DROP IN MANGO,SPRAY 2 4 D @ 10 MG PER LITER OF WATER,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,42:10.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF LEAF ROLLER IN PADDY,SPRAY CLASSIC 20 @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,41:50.3
KHARIF,HORTICULTURE,Vegetables,Cabbage,"	Plant Protection	",QUERY REGARDING CONTROL MEASURES OF LEAF EATING CATERPILAR IN CABBAGE,RECOMMENDED TO RECOMMENDED TO SPRAY CHLOROPYRIPHOS @ 2ML PER LITR OF WATER,TRIPURA,WEST TRIPURA,TULASHIKHAR,08:43.9
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd,"	Plant Protection	",CONTROL OF DOWNY MILDEW IN BOTTLE GOURD,SPRAY RIDOMIL GOLD @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,JAMPUIJALA,26:59.0
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd,Cultural Practices,MICRO NUTRIENT REQUIRMENT IN BOTTLE GOURD,SPRAY TRACEL 2 @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,MELAGHAR                                          ,34:24.2
KHARIF,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",ASKING ABOUT THE CONTROL MEASURE TO CONTROL ANTHRACNOSE DISEASE IN CHILLI.,SUGGESTED TO APPLY DITHANE M-45@2GRAM/LITER OF WATER.,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,42:33.3
KHARIF,HORTICULTURE,Vegetables,Cowpea (Vegetable),Cultural Practices,MICRO NUTRIENT REQUIRMENT IN COWPEA,SPRAY TRACEL 2 @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,42:59.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",RICE STEM BORER,ADVISED TO SPRAY CLASSIC-20 OR TRICEL-20 @ 2 ML/ LITRE WATER,TRIPURA,WEST TRIPURA,KATHALIA                                          ,50:06.8
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd,"	Plant Protection	",ASKING CONTROL OF LEAF MINER ATTACK IN BOTTLE GOURD,SPRAY MALATHION 50 EC @ 2 ML PER LITRE OF WATER,TRIPURA,WEST TRIPURA,JAMPUIJALA,52:38.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",blast in rice,ADVISED TO SPRAY BAVISTIN @ 2 GRAM / LITRE WATER,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,05:34.6
KHARIF,HORTICULTURE,Vegetables,Tomato,Fertilizer Use and Availability,ASKING FOR FERTILIZER REQUIREMENT IN ONE BIGHA OF TOMATO,SUGGESTED TO APPLY 22 KG UREA 50 KG SUPER AND 13 KG POTASH IN ONE BIGHA OF TOMATO,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,49:36.8
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING FOR WEATHER REPORT IN SIPAHIJALA DISTRICT OF TRIPURA,PREDICTED A RAINFALL OF 15 MM  5 MM AND 5 MM ON 21TH  22TH AND 23TH SEP. OF 2015,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,09:13.8
KHARIF,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),"	Plant Protection	",PROBLEM OF FRUIT BORER IN BHINDI.,ADVISED HIM TO APPLY FLUTON OR MALATHION 50 EC @ 2 ML / LITRE OF WATER.,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,48:38.6
KHARIF,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",BACTERIAL WILT OF CUCUMBER,ADVISED TO SPRAY STREPTOMYCIN @ 1 GRAM/ 10 LITER WATER,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,06:06.5
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT THE WEATHER FORECAST OF WEST DISTRICT OF TRIPURA.,EXPLAINED HIM ACCORDING TO DISTRICT AAS BULLETIN  THE RAINFALL WILL BE 5 MM ON 22/9/15 TO 23/9/15.,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,20:27.4
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",PROBLEM OF FRUIT BORER IN BRINJAL.,ADVISED HIM TO APPLY FLUTON OR MALATHION 50 EC @ 2 ML / LITRE OF WATER.,TRIPURA,WEST TRIPURA,TULASHIKHAR,38:33.4
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",FUNGAL WILT,SUGGESTED TO SPRAY BAVISTIN @ 2GRAM / LITRE WATER,TRIPURA,WEST TRIPURA,TULASHIKHAR,30:08.3
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",PROBLEM OF RAT IN SALI RICE.,ADVISED HIM TO APPLY CELPHOSE @ 1 TABLET/HOLE.,TRIPURA,WEST TRIPURA,BOXANAGAR                                         ,32:05.9
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Reporting,VET. RELATED QUARRY,TRANSFER TO VET. EXPERT,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,06:57.7
KHARIF,ANIMAL HUSBANDRY,Animal,"Bovine(Cow,Buffalo)",Disease Management,Asking about the medicine for cow,Advice-Dicrysticin-s 1gm I/mly daily x5 days. Ostovet-20 ml twice daily x30 days,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,15:51.6
KHARIF,HORTICULTURE,Vegetables,Bottle Gourd,"	Plant Protection	",ASKING CONTROL OF FRUIT ROT IN BOTTLE GOURD,APPLY INDOFIL M-45 @ 2 GRAM PER LITRE OF WATER TO CONTROL FRUIT ROT IN BOTTLE GOURD,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,55:52.1
KHARIF,ANIMAL HUSBANDRY,Animal,POULTRY  FARM,Animal Nutrition,WANT TO KNOW ABOUT POULTRY SCHEME IN WEST TRIPURA,ASKED TO CONTACT DISTRICT VETENEREY DEPARTMENT FOR SCHEME,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,31:00.6
KHARIF,HORTICULTURE,Vegetables,Brinjal,Nutrient Management,MICRONUITRIENT FOR BRINJAL,SPRAY TRACEL @ 2GM PER LITRE OF WATER,TRIPURA,WEST TRIPURA,TULASHIKHAR,16:32.2
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING FOR WEATHER REPORT IN WEST TRIPURA DISTRICT,PREDICTED A RAINFALL OF 5 mm ON 23 TH SEP OF 2015 ACCORDING TO FORECAST RELEASED BY IMD AGARTALA,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,23:16.4
KHARIF,HORTICULTURE,Fruits,Mango,Fertilizer Use and Availability,ASKING ABOUT FERTILIZER APPLICATION FOR MANGO,ADVICE TO APPLY UREA=150 GM SSP=120 GM MOP=100 GM /PLANT,TRIPURA,WEST TRIPURA,JIRANIA                                           ,02:08.2
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",CONTROL OF FUNGAL DISEASE IN BRINJAL,SPRAY RIDOMIL GOLD @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,09:34.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Weather,WANT TO KNOW WEATHER REPORT IN WEST TRIPURA,"Weather may generally cloudy and medium to heavy rain mayoccur till 0830 morning of Sep 25 and may come downthereafter. Total rain in the district till 27th may be 95 mm. Daytemp may rise by 2 to 3 degrees but night may remainunchanged and mostly vary from 30 to 34 and 25 to 26 degrees.Wind may normal and mostly south westerly with the averagespeed of 8 km per hour. Humidity may vary from 51 to 95percent.",TRIPURA,WEST TRIPURA,TULASHIKHAR,12:22.0
KHARIF,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",MICRO NUTRIENT REQUIRMENT IN CUCUMBER,SPRAY TRACEL 2 @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,05:04.9
KHARIF,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",TOP DRESSING IN CUCUMBER,APPLY UREA @ 4 KG PER BIGHA ALONG WITH DRIED COWDUNG AFTER 30 DAYS OF PLANTING,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,24:12.0
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER REPORT,ACCORDING TO IMD REPORT WEATHER WILL B E GENERALLY CLOUDY TODAY AND 30 MM RAINFALL IS PREDICTED.,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,31:17.2
KHARIF,HORTICULTURE,Vegetables,Tomato,"	Plant Protection	",PROBLEM OF FUNGAL WILT IN TOMATO.,ADVISED HIM TO APPLY BAVISTIN @ 1 GM / LITRE OF WATER.,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,41:37.2
KHARIF,HORTICULTURE,Vegetables,Cucumber,"	Plant Protection	",CONTROL MEASURES OF BACTERIAL WILT,ADVICE TO SPRAY STREPTOMYCIN @ 1 GM/10 L WATER,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,50:54.9
KHARIF,HORTICULTURE,Vegetables,Bitter Gourd,"	Plant Protection	",PROBLEM OF BACTERIAL WILT IN BITTER GOURD.,ADVISED HIM TO APPLY STREPTOMYCINE SULPHATE OR CRYSTOCYCLIN @ 1 GM / 10 LITRE OF WATER.,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,18:46.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL MEASURES OF RICE HISPA,ADVICE TO SPRAY CHLORPYRIPHOS 20 EC @ 2 ML/L WATER,TRIPURA,WEST TRIPURA,DUKLI                                             ,22:20.6
KHARIF,HORTICULTURE,Vegetables,Radish,"	Plant Protection	",CONTROL OF ROTTING IN RADISH,SPRAY CAPTAF @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,KHOWAI                                            ,52:11.0
RABI,AGRICULTURE,Others,Others,Weather,ASKING ABOUT THE WEATHER FORECAST OF WEST TRIPURA DISTRICT.,"Weather may generally cloudy and medium to heavy rain mayoccur till 0830 morning of Sep 25 and may come downthereafter. Total rain in the district till 27th may be 95 mm. Daytemp may rise by 2 to 3 degrees but night may remainunchanged and mostly vary from 30 to 34 and 25 to 26 degrees.Wind may normal and mostly south westerly with the averagespeed of 8 km per hour. Humidity may vary from 51 to 95percent",TRIPURA,WEST TRIPURA,BISHALGARH                                        ,16:30.5
KHARIF,HORTICULTURE,Vegetables,Pumpkin,"	Plant Protection	",CONTROL OF DOWNY MILDEW IN PUMPKIN,SPRAY RIDOMIL GOLD @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,JAMPUIJALA,13:56.2
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",RICE STEM BORER,ADVISED TO SPRAY TRICEL-20 @ 2ML/ LITRE WATER,TRIPURA,WEST TRIPURA,MELAGHAR                                          ,46:44.3
KHARIF,AGRICULTURE,Others,Others,"	Plant Protection	",ASKING FOR REGISTRATION IN KCC AND VETY QUERY,REGISTERED AND TRANSFERRED TO VETENARY EXPERT,TRIPURA,WEST TRIPURA,KATHALIA                                          ,39:35.8
KHARIF,HORTICULTURE,Vegetables,Pumpkin,"	Plant Protection	",PROBLEM OF LEAF EATING CATERPILLER IN PUMPKIN.,ADVISED HIM TO APPLY MALATHION 50 EC @ 2 ML / LITRE OF WATER.,TRIPURA,WEST TRIPURA,KATHALIA                                          ,21:47.9
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF LEAF BLAST IN PADDY,SPRAY BAVISTIN @ 2 GM PER LITER OF WATER,TRIPURA,WEST TRIPURA,MOHANPUR                                          ,13:58.7
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF HISPA IN PADDY,SPRAY CLASSIC 20 @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,BISHALGARH                                        ,59:43.8
KHARIF,HORTICULTURE,Vegetables,Brinjal,Weather,WANT TO KNOW WEATHER REPORT FOR WEST TRIPURA,"Parameters 23-09-2015 24-09-2015 25-09-2015 26-09-2015 27-09-2015Rainfall (mm) 50 30 10 5 0Max Temp (0C) 30 30 33 33 34Min Temp (0C) 25 25 25 25 26Cloud Coverage Generally Cloudy Overcast Generally Cloudy Generally Cloudy Partly CloudyMax RH (%) 88 91 95 95 90Min RH (%) 68 74 71 63 51Wind Speed (KmpH) 011 007 014 006 004Wind Direction South Westerly South Westerly South Westerly South Easterly North Easterly",TRIPURA,WEST TRIPURA,TULASHIKHAR,14:20.0
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL OF STEM BORER IN PADDY,SPRAY CLASSIC 20 @ 2 ML PER LITER OF WATER,TRIPURA,WEST TRIPURA,TELIAMURA                                         ,47:37.4
KHARIF,HORTICULTURE,Vegetables,Cabbage,Seeds and Planting Material,ASKING SOME EARLY VARIETY OF CABBAGE,GROW EARLY CABBAGE VARIETY-GOLDEN ACRE PRIDE OF INDIA PUSA MUKTA,TRIPURA,WEST TRIPURA,MELAGHAR                                          ,00:10.8
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	",CONTROL MEASURES OF RICE HISPA AND RICE BLAST,ADVICE TO SPRAY CHLORPYRIPHOS 20 EC @ 2 ML/L WATER FOR RICE HISPA AND BAVISTIN @ 2 GM/L WATER FOR RICE BLAST DISEASE.,TRIPURA,WEST TRIPURA,JIRANIA                                           ,17:09.6
KHARIF,AGRICULTURE,Cereals,Paddy (Dhan),Nutrient Management,ASKING APPLICATION OF GROWTH PROMOTER IN PADDY CULTIVATION,SPRAY NIRMAL BIO-FORCE @ 4-5 ML PER LITRE OF WATER JUST BEFORE FLOWERING,TRIPURA,WEST TRIPURA,KHOWAI                                            ,33:44.2
