Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
JAYAD,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST?,Weather is partially cloudy and No possibility of Rainfall.,MAHARASHTRA,AHMADNAGAR,NAGAR                                             ,25:49.4
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,weather is partially cloudy and No Possibility of Rainfall,MAHARASHTRA,AHMADNAGAR,SHEVGAON                                          ,52:31.8
RABI,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",ASKING ABOUT ATTACK OF WHITE FLY on chillies ?,Spray Ullala 8 gm/15 Lit of Water.(flonicamid)-UPL,MAHARASHTRA,AHMADNAGAR,SHEVGAON                                          ,56:42.0
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR SUGARCANE ?,FERTILIZER DOSE FOR SUGARCANE: APPLICATION OF 10 26 26 2 BAG + UREA 2 BAG + MICRO NUTRIENTS 10 KG + HUMIC ACID 5 KG + NIMBOLI PEND 40 KG/ ACRE,MAHARASHTRA,AHMADNAGAR,RAHURI                                            ,36:13.9
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR SUGARCANE ?,FERTILIZER DOSE FOR SUGARCANE: APPLICATION OF 10 26 26 2 BAG + UREA 2 BAG + MICRO NUTRIENTS 10 KG + HUMIC ACID 5 KG + NIMBOLI PEND 40 KG/ ACRE,MAHARASHTRA,AHMADNAGAR,RAHURI                                            ,36:13.9
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR SUGARCANE ?,FERTILIZER DOSE FOR SUGARCANE: APPLICATION OF 10 26 26 2 BAG + UREA 2 BAG + MICRO NUTRIENTS 10 KG + HUMIC ACID 5 KG + NIMBOLI PEND 40 KG/ ACRE,MAHARASHTRA,AHMADNAGAR,RAHURI                                            ,36:13.9
JAYAD,AGRICULTURE,Others,Others,"	Plant Protection	",VARIETIES OF MANGO ?,VARIETIES OF MANGO - HAPUS KESAR RATNA SINDHU KOKAN RUCHI KOKAN RAJA SAMRAT PAYRI LANGADA VANRAJ,MAHARASHTRA,AHMADNAGAR,JAMKHED                                           ,36:13.9
JAYAD,AGRICULTURE,Others,Others,"	Plant Protection	",VARIETIES OF MANGO ?,VARIETIES OF MANGO - HAPUS KESAR RATNA SINDHU KOKAN RUCHI KOKAN RAJA SAMRAT PAYRI LANGADA VANRAJ,MAHARASHTRA,AHMADNAGAR,JAMKHED                                           ,36:13.9
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,weather is partially cloudy and No Possibility of Rainfall,MAHARASHTRA,AHMADNAGAR,RAHURI                                            ,36:13.9
JAYAD,HORTICULTURE,Condiments and Spices,Coriander,Fertilizer Use and Availability,fertilizer spray on coriander ?,19 19 19 60 GM  + MICROLLA 30 ML + BAVISTIN 30 GM/15 LITER WATER,MAHARASHTRA,AHMADNAGAR,SHRIGONDA                                         ,21:40.9
RABI,HORTICULTURE,Vegetables,Onion,Market Information,FARMER ASKED ABOUT MARKET RATE OF ONION ?,MARKET RATE OF -700 RS/ QUINTAL,MAHARASHTRA,AHMADNAGAR,RAHURI                                            ,23:32.0
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,ASKED ABOUT FERTILIZER DOSE FOR SUGARCANE ?,FERTILIZER DOSE FOR SUGARCANE: APPLICATION OF 10 26 26 2 BAG + UREA 2 BAG + MICRO NUTRIENTS 10 KG + HUMIC ACID 5 KG + NIMBOLI PEND 40 KG/ ACRE,MAHARASHTRA,AHMADNAGAR,RAHURI                                            ,40:00.1
JAYAD,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,FERTILIZER DOSE FOR SUGARCANE ?,APPLICATION OF 18 46 00 100 KG + MOP 100 KG + NIMBOLI PEND 50 KG + SULPHUR 3 KG +MICRO NUTRIENTS 3 KG + ZINC SULPHATE 3 KG + FEROUS SULPHATE 3 KG/ ACRE AT TIME OF PLANTING,MAHARASHTRA,AHMADNAGAR,KARJAT                                            ,43:36.2
JAYAD,HORTICULTURE,Fruits,Acid Lime,Seeds and Planting Material,VARIETIES OF ACID LIME ?,VARIETIES OF ACID LIME -VIKRAM PREMALINI SAI SARBATI PHULE SARBATI,MAHARASHTRA,AHMADNAGAR,AKOLE,52:33.2
RABI,HORTICULTURE,Fruits,Musk Melon,Market Information,asked about market rate of watermelon ?,Rs 1000-2000/qtl market rate muskmelon Pune,MAHARASHTRA,AHMADNAGAR,JAMKHED                                           ,09:29.9
JAYAD,HORTICULTURE,Vegetables,Watermelon,"	Plant Protection	",spacing of watermelon,"Kalangad and Kharubazh planting seeds do so because their plants can not withstand migration. These crops are cultivated as follows.
Aloe method - Applying a mixture of 3-4 seeds in the center and mixing it in a spacing at a certain distance.
All Warming Method - 2 x 0.5 meters away for clinging and for 3 to 4 bets at a distance of 1 x 0.5 meters for the melon
Planting on wide mattresses - In this method, the gourd graftes on both sides of the bedrock. Therefore, the time is spread on the mattress and the fruits do not come in contact with the water. For 3 to 4m At the distance between Sarai's grapple, it is 1 to 1.5 m in both sides. At the distance between 3 to 4 seeds",MAHARASHTRA,AHMADNAGAR,SHRIRAMPUR                                        ,17:19.9
JAYAD,AGRICULTURE,Others,Others,Government Schemes,ASKING ABOUT toll free number of Agriculture Insurance Company of India Limited ?,"farmer want to know information about agriculture insurance SCHEME
For more information on agricultural insurance scheme , contact NEAR NATIONALISED  bank or contact on 1800  266 0700 /1800-103-0061 these Toll Free numbers.",MAHARASHTRA,AHMADNAGAR,PATHARDI                                          ,04:56.8
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about govt. Schemes?,visit to TAO to getting detail information about Govt. Schemes.,MAHARASHTRA,AHMADNAGAR,RAHATA                                            ,34:15.2
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about govt. Schemes?,visit to TAO to getting detail information about Govt. Schemes.,MAHARASHTRA,AHMADNAGAR,PATHARDI                                          ,48:55.2
JAYAD,HORTICULTURE,Vegetables,Tomato,Seeds and Planting Material,VARIETIES OF TOMATO ?,VARIETIES OF TOMATO -PUSA RUBI PUSA SHITAL ARKA GAURAV ROMA RUPALI VAISHALI  BHAGYASHREE JKTH-811 JK -AKSHAY,MAHARASHTRA,AHMADNAGAR,SANGAMNER                                         ,45:20.6
JAYAD,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,Today Weather Is Cloudy & No Possibility of Rainfall.,MAHARASHTRA,AHMADNAGAR,NEVASA                                            ,58:59.9
RABI,HORTICULTURE,Vegetables,Chillies,"	Plant Protection	",ASKED ABOUT ATTACK OF VIRUS ON CHILLIES ?,FOR CONTROL  OF VIRUS ON CHILLIES  KASU - B - 3 GRAM / 15 LITRE WATER.  (Kasugamycin+streptocycline)-Dhanuka,MAHARASHTRA,AHMADNAGAR,RAHATA                                            ,30:59.1
JAYAD,HORTICULTURE,Fruits,Mango,"	Plant Protection	",Attack  Stem Borer?,DEEP COTTON IN NUVAN AND PLACE IT INTO THE HOLE CREATED BY STEM BORER AND COVER THAT HOLE WITH MUD,MAHARASHTRA,AHMADNAGAR,KARJAT                                            ,13:38.7
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,weather is partially cloudy and No Possibility of Rainfall,MAHARASHTRA,AHMADNAGAR,JAMKHED                                           ,38:33.8
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES DURING THIS WEEK.,MAHARASHTRA,AHMADNAGAR,AKOLE,40:55.4
JAYAD,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,asked about tonic for spray,SPRAY 13:40:13 60  GM/15 LITER WATER,MAHARASHTRA,AHMADNAGAR,PARNER                                            ,22:31.6
JAYAD,HORTICULTURE,Vegetables,Bhindi(Okra/Ladysfinger),Nutrient Management,asked about tonic for spray,SPRAY 13:40:13 60  GM/15 LITER WATER,MAHARASHTRA,AHMADNAGAR,PARNER                                            ,22:31.6
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES.,MAHARASHTRA,AHMADNAGAR,AKOLE,18:14.2
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is mostly clear and NO Possibility of Rainfall,MAHARASHTRA,AHMADNAGAR,AKOLE,05:42.9
JAYAD,HORTICULTURE,Vegetables,Onion,Market Information,FARMER ASKED ABOUT MARKET RATE of onion?,MARKET RATE of onion-300-800  RS/QTL,MAHARASHTRA,AHMADNAGAR,RAHURI                                            ,50:53.8
JAYAD,HORTICULTURE,Vegetables,Drum Stick,Cultural Practices,DRUM STICK PLANTING DISTANCE---,DRUM STICK PLANTING DISTANCE--- 3 X 3 M OR 4 X 4 M,MAHARASHTRA,SANGLI,MIRAJ                                             ,03:15.3
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),"	Plant Protection	",control of caterpillar attack ?,spraying of chloropayrifos 30 mili / 15 liter water,MAHARASHTRA,SANGLI,JATH                                              ,14:50.7
JAYAD,HORTICULTURE,Vegetables,Onion,Nutrient Management,ASKED ABOUT  ONION GROWTH SPRAY?,SPRAY 19.19.19 60 GRAM +MICROLLA 30 ML + BAVISTIN 30 GM /15 LITER WATER.,MAHARASHTRA,SANGLI,JATH                                              ,03:03.2
JAYAD,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about govt. Schemes?,Visit to Tahsil Agriculture Officer to getting detail inormation about Govt. Schemes.,MAHARASHTRA,SANGLI,VALVA-ISLAMPUR,22:31.1
JAYAD,HORTICULTURE,Vegetables,Onion,Market Information,ASKED ABOUT ONION MARKET RATE?,"ONION MARKET RATE=SATARA	----	QUINTAL	1190	700	900	800",MAHARASHTRA,SANGLI,KHANAPUR-VITA,28:43.9
JAYAD,AGRICULTURE,Others,Others,Weather,Asking About Weather Forecast ?,"This week weather is  Cloudy Weather , No Rainfall Chances .",MAHARASHTRA,SANGLI,PALUS                                             ,54:35.8
KHARIF,HORTICULTURE,Vegetables,Drum Stick,Vegetative Propagation and Tissue Culture,"Annual moringa (Moringa oleifera L.)
Moringaceae ( VARITIES )  ?","""Brain Storming Session on Moringa""
Advances in Production of Moringa
Varieties 
PKM 1, PKM 2 and KKM 1",MAHARASHTRA,SANGLI,MIRAJ                                             ,09:58.7
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,weather is partially cloudy and No Possibility of Rainfall,MAHARASHTRA,SANGLI,JATH                                              ,29:33.9
JAYAD,HORTICULTURE,Vegetables,Chillies,Weather,sowing time of chilli,"Chilli Crop can be planted during the monsoon, summer and winter season. If there is excessive rainfall in the monsoon and there is a cloudy atmosphere, then the flowering throat is high. Leaves and fruits decompose. Chilli had less than 40 inches of rain. Good chilly trees and fruit growth were better than 25 to 30 celsius. And there is also a lot of product. Due to the variation in temperature, the fruit flora is saliva. And income is decreasing. The germination of the seeds was good for the temperature of 18 to 27 Celsius.",MAHARASHTRA,SANGLI,KHANAPUR-VITA,16:49.0
RABI,AGRICULTURE,Others,Others,Government Schemes,ASKING CONTACT NUMBER OF ANIMAL HUSBANDARY DEPARTMENT?,THE TOLL FREE NUMBER OF  ANIMAL HUSBANDARY DEPARTMENT IS 1800 233 3268 .FOR ANY DETAILS ABOUT ANIMAL RELATED SCHEMES PLEASE CONTACT ON THAT NUMBER.,MAHARASHTRA,SANGLI,TASGAON                                           ,01:45.4
RABI,HORTICULTURE,Vegetables,Pumpkin,Fertilizer Use and Availability,FERTILIZER SPRAY FOR GROWTH ?,SPRAY 19 19 19 40 GM + MICROLLA 30 ML /15 LITERS OF WATER,MAHARASHTRA,SANGLI,MIRAJ                                             ,22:12.2
JAYAD,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,asking about FERTILIZER DOSE FOR SUGARCANE ?,FERTILIZER DOSE FOR SUGARCANE - APPLICATION OF 10 26 26 2 BAG + UREA 2 BAG + MICRO NUTRIENTS 10 KG + HUMIC ACID 5 KG + NIMBOLI PEND 40 KG/ ACRE,MAHARASHTRA,SANGLI,VALVA-ISLAMPUR,33:44.2
JAYAD,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Fertilizer Use and Availability,spray for sugarcane?,spray 19:19:19 60gm + microla 30ml/ 15 lit of water,MAHARASHTRA,SANGLI,KADEGAON                                          ,25:22.1
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is cloudy with no possibility of light rainfall.,MAHARASHTRA,SANGLI,JATH                                              ,38:25.3
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",Attack of Powdery?,Spray Tilt 7 gm/15 Liter of Water (Propiconyazol 25%EC)-Syngenta,MAHARASHTRA,SANGLI,KAVATHEMAHANKAL,43:34.4
KHARIF,AGRICULTURE,Others,Others,Market Information,ASKED ABOUT PHONE NO.?,"Dr.Balasaheb Sawant Konkan Krishi Vidyapeeth-Dapoli
(02358)282411,282064,282065",MAHARASHTRA,SANGLI,SHIRALA                                           ,02:47.7
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS partially CLOUDY AND NO RAINFALL CHANCES DURING THIS WEEK-TEMP -MIN.-20 DEGREE AND MAX.-39,MAHARASHTRA,SANGLI,KAVATHEMAHANKAL,33:03.7
RABI,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST?,Today Weather is partially cloudy and No possibility of Rainfall.,MAHARASHTRA,SANGLI,MIRAJ                                             ,36:13.9
RABI,AGRICULTURE,Sugar and Starch Crops,Sugarcane (Noble Cane),Weed Management,WEED MANAGEMENT IN SUGARCANE ?,"SPRAY 2,4 D AMINE SALT 58% SL 40 ML + SENCOR (Metribuzin 70 WP) 30 GM /15 LITERS OF WATER",MAHARASHTRA,SANGLI,KAVATHEMAHANKAL,45:59.1
RABI,ANIMAL HUSBANDRY,Animal,POULTRY  FARM ,Credit,ASKING ABOUT GOVERNMENT SCHEME ?,FOR DETAIL INFORMATION ABOUT GOVERNMENT SCHEME  PLEASE VISIT YOUR TALUKA AGRICULTURE OFFICER,MAHARASHTRA,SANGLI,JATH                                              ,55:40.9
JAYAD,AGRICULTURE,Others,Others,"	Plant Protection	",FARMER ASKED ABOUT FLOWER DROP?,SPRAY PLANO FIX 4 ML/15 LITER WATER.,MAHARASHTRA,SANGLI,JATH                                              ,57:00.9
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,THIS WEEK WEATHER IS CLOUDY AND possibility to get rainfall with thundershowers -TEMP -MIN.-21 DEGREE AND MAX.-38,MAHARASHTRA,SANGLI,TASGAON                                           ,36:25.2
RABI,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,weather is partially cloudy and No Possibility of Rainfall,MAHARASHTRA,SANGLI,TASGAON                                           ,40:27.7
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Today's weather Partly cloudy and no Possibility of Rainfall.,MAHARASHTRA,SANGLI,JATH                                              ,23:23.2
JAYAD,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND NO RAINFALL CHANCES.,MAHARASHTRA,SANGLI,JATH                                              ,05:24.9
RABI,AGRICULTURE,Others,Others,Government Schemes,Farmer needs information regarding govt. schemes?,Recommended for know about govt. schemes please contact rural agriculture extension officer (RAEO).,MADHYA PRADESH,RAJGARH,KHILCHIPUR                                        ,59:06.0
RABI,AGRICULTURE,Others,Others,Government Schemes,farmer wants to know information about weather for his rajgarh district?,no chance of rainfall in your area for 05 days and weather will be cloudy,MADHYA PRADESH,RAJGARH,BIAORA                                            ,06:19.4
RABI,AGRICULTURE,Others,Others,"	Plant Protection	",farmer want to know information about how to control sucking pest in lentil crop?,Recommended to control sucking pest Spray imedachlorprid 5-7 ml at 15 liter of water.,MADHYA PRADESH,RAJGARH,ZIRAPUR                                           ,46:10.7
RABI,AGRICULTURE,Others,Others,Cultural Practices,Farmer wants to know information about update of registration of advisory service?,"Your advisory service registration has been successfully updated on your mobile number 
from kisan call center.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,01:20.8
RABI,HORTICULTURE,Condiments and Spices,Garlic,Fertilizer Use and Availability,farmer want to know information about  how to increase growth of garlic?,foliar application of IFFCO 00:52:34 water soluble fertilizer @ 100 gm/pump.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,02:25.7
RABI,AGRICULTURE,Others,Others,Weather,farmer want to know information  about weather information at rajgarh district in mp,"According to meterological department The next five days of weather information: - In your rajgarh district the next five days no rainfall from date-, 1/1/18-0 to , 8/1/18 but cloudy weather date -1/1/18,maximum temperature of 26-27 ° C and a minimum temperature of about 9-8°C will cloudy the sky with 50-61 % of relative humidity and the speed of the wind will be between 15-13Kmph.",MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,55:10.3
RABI,AGRICULTURE,Others,Others,Market Information,FARMER WANTS TO KNOW INFORMATION ABOUT mandi rate ?,"Guna	79.3	Tonnes	Other	3930	6270	4965	Rs/Quintal",MADHYA PRADESH,RAJGARH,RAJGARH                                           ,14:36.7
RABI,HORTICULTURE,Condiments and Spices,Garlic,"	Plant Protection	",farmer want to know about How to control of fungal attack in garlic crop?,Recommended for to control of fungal attack in garlic crop Use copper oxy chloride 45 gram and steptrocyclin 2 gram at 15 liter of water.,MADHYA PRADESH,RAJGARH,NARSINGHGARH                                      ,29:17.0
